Symbol,Interim_Buffer_Date,Interim_Open,Interim_Low,Interim_High,Interim_Close
EOD/IBM,2009-06-19 00:00:00.000,106.31,105.5,106.65,105.89
EOD/IBM,2009-06-18 00:00:00.000,106.93,106.12,107.53,106.33
EOD/IBM,2009-06-17 00:00:00.000,107.46,106.88,107.88,107
EOD/IBM,2009-06-16 00:00:00.000,108.47,107.27,109.14,107.32
EOD/IBM,2009-06-15 00:00:00.000,107.63,107.24,108.83,107.62
EOD/IBM,2009-06-12 00:00:00.000,108.4,107.75,109.28,108.21
EOD/IBM,2009-06-11 00:00:00.000,108.75,108.56,110.64,109.4
EOD/IBM,2009-06-10 00:00:00.000,109.2,107.05,109.28,108.35
EOD/IBM,2009-06-09 00:00:00.000,108.15,107.99,109.14,108.14
EOD/IBM,2009-06-08 00:00:00.000,106.64,105.5,107.98,107.49
EOD/IBM,2009-06-05 00:00:00.000,107.33,106.75,108.4,107.24
EOD/IBM,2009-06-04 00:00:00.000,106.17,105.6,106.87,106.33
EOD/IBM,2009-06-03 00:00:00.000,106.53,105.11,106.6,106.49
EOD/IBM,2009-06-02 00:00:00.000,107.51,106.66,108.8,106.83
EOD/IBM,2009-06-01 00:00:00.000,106.94,106.67,108.67,108.37
EOD/IBM,2009-05-29 00:00:00.000,104.47,103.95,106.5,106.28
EOD/IBM,2009-05-28 00:00:00.000,103.34,102.68,105.14,104.69
EOD/IBM,2009-05-27 00:00:00.000,104.34,102.91,105.17,102.93
EOD/IBM,2009-05-26 00:00:00.000,101.32,101.02,105.63,105.02
EOD/IBM,2009-05-22 00:00:00.000,102.67,101.75,103.31,101.89
EOD/IBM,2009-05-21 00:00:00.000,103.07,101.74,103.25,102.82
EOD/IBM,2009-05-20 00:00:00.000,105.51,103.81,105.98,104.05
EOD/IBM,2009-05-19 00:00:00.000,104.33,104,106.12,105.51
EOD/IBM,2009-05-18 00:00:00.000,102,101.94,104.71,104.58
EOD/IBM,2009-05-15 00:00:00.000,100.9,100.57,103.07,101.37
EOD/IBM,2009-05-14 00:00:00.000,101.72,100.77,102.71,101.05
EOD/IBM,2009-05-13 00:00:00.000,102.88,101.35,103.1,102.26
EOD/IBM,2009-05-12 00:00:00.000,102.98,102.37,104.38,103.94
EOD/IBM,2009-05-11 00:00:00.000,101.09,100.95,103.877,102.9
EOD/IBM,2009-05-08 00:00:00.000,103.58,99.83,103.75,101.49
EOD/IBM,2009-05-07 00:00:00.000,104.65,101.83,104.7964,102.59
EOD/IBM,2009-05-06 00:00:00.000,105.23,103.71,105.5,104.62
EOD/IBM,2009-05-05 00:00:00.000,106,105.51,106.82,105.85
EOD/IBM,2009-05-04 00:00:00.000,105.26,104.61,106.75,106.19
EOD/IBM,2009-05-01 00:00:00.000,103.78,102.94,104.86,104.61
EOD/IBM,2009-04-30 00:00:00.000,104.55,102.85,106.05,103.21
EOD/IBM,2009-04-29 00:00:00.000,101.98,101.67,105,104.04
EOD/IBM,2009-04-28 00:00:00.000,99.36,99.25,102.73,101.94
EOD/IBM,2009-04-27 00:00:00.000,99.61,99.29,101.69,99.95
EOD/IBM,2009-04-24 00:00:00.000,101.17,99.5,101.58,100.08
EOD/IBM,2009-04-23 00:00:00.000,102.65,99.8,102.78,101.42
EOD/IBM,2009-04-22 00:00:00.000,101.17,101.06,103.86,102.55
EOD/IBM,2009-04-21 00:00:00.000,98.41,98.2,102.48,102.31
EOD/IBM,2009-04-20 00:00:00.000,100.29,99.21,101.1899,100.43
EOD/IBM,2009-04-17 00:00:00.000,101.18,99.69,102.04,101.27
EOD/IBM,2009-04-16 00:00:00.000,99.74,99.18,101.92,101.43
